ID,SITECODE,SITENAME,GNIS_NAME,Mismatch,lat,lon,StationName,COMID,Comment,July.Q.mn,August.Q.mn,July.Q.md,August.Q.md
T05408000,USGS05408000,"KICKAPOO RIVER AT LA FARGE, WI",Kickapoo River,NA,43.57414037,-90.64318611,"KICKAPOO RIVER AT LA FARGE, WI",13624991,PLD,188.0659869,190.6433007,169.931562,152.6343336
T05414849,USGS05414849,GALENA R.-UW PLTTEVIL FARMS UP,Galena River,NA,42.71860654,-90.39485042,"GALENA R.-UW PLTTEVIL FARMS UPST-NR PLATTEVILLE,WI",13356858,intensive agric,2.727959776,2.107894591,2.276401949,1.749665911
T05414850,USGS05414850,GALENA R.-U.W. PLATTEVILLE FAR,Galena River,NA,42.71082897,-90.39957265,"GALENA R.-U.W. PLATTEVILLE FARMS-NR PLATTEVILLE,WI",13356858,intensive agric,2.727959776,2.107894591,2.276401949,1.749665911
T05423947,USGS05423947,"KUMMEL CREEK NEAR THERESA, WI",Kummel Creek,NA,43.54221647,-88.44260071,"KUMMEL CREEK NEAR THERESA, WI",13290436,intensive agric,18.05447412,10.38800467,10.16304178,8.615631627
T05427085,USGS05427085,ROCK RIVER AT ROBERT STREET AT,Rock River,NA,42.92750551,-88.84288448,"ROCK RIVER AT ROBERT STREET AT FORT ATKINSON, WI",13296176,prox & upstrm urban,1381.199314,1012.313416,919.1668947,889.8376611
T054277505,USGS054277505,TOKEN CREEK UPSTREAM SHONUS BR,Token Creek,NA,43.20222222,-89.26194444,"TOKEN CREEK UPSTREAM SHONUS BRNCH @ SUN PRAIRIE,WI",13293474,"intensive agric, suburban",7.859353405,6.273409148,5.799288097,5.130166927
T054277602,USGS054277602,TOKEN CREEK EAST BRANCH SHONUS,Token Creek,NA,43.20083333,-89.26,"TOKEN CREEK EAST BRANCH SHONUS BR @ SUN PRAIRIE,WI",NA,suburban,NA,NA,NA,NA
T054277605,USGS054277605,TOKEN CREEK WEST BRANCH SHONUS,Token Creek,NA,43.20111111,-89.26055556,"TOKEN CREEK WEST BRANCH SHONUS BR @ SUN PRAIRIE,WI",NA,suburban,NA,NA,NA,NA
T05427761,USGS05427761,TOKEN CREEK TRIB. @ STONEHAVEN,Token Creek,NA,43.20110369,-89.26122638,"TOKEN CREEK TRIB. @ STONEHAVEN DR @ SUN PRAIRIE,WI",NA,suburban,NA,NA,NA,NA
T054277615,USGS054277615,TOKEN CREEK SHONUS BRANCH AT S,Token Creek,NA,43.20194444,-89.26166667,"TOKEN CREEK SHONUS BRANCH AT SUN PRAIRIE, WI",NA,suburban,NA,NA,NA,NA
T05427762,USGS05427762,TOKEN CREEK @ CNTY TRNK HGHWAY,Token Creek,NA,43.20110369,-89.26400422,"TOKEN CREEK @ CNTY TRNK HGHWAY C NR TOKEN CREEK,WI",13293474,"intensive agric, suburban",7.859353405,6.273409148,5.799288097,5.130166927
T05427763,USGS05427763,TOKEN CREEK POND INLET AT TOKE,NA,x,43.20416667,-89.28277778,"TOKEN CREEK POND INLET AT TOKEN CREEK, WI",13294272,"intensive agric, suburban",7.900959146,6.30697301,5.826583164,5.163596871
T05427765,USGS05427765,TOKEN CREEK TIERNEY BRANCH TRI,NA,x,43.20611111,-89.27916667,"TOKEN CREEK TIERNEY BRANCH TRIB. AT TOKEN CREEK,WI",13294270,PLD,1.324525527,1.071716912,0.96467078,0.879591826
T05427767,USGS05427767,"TOKEN CREEK AT TOKEN CREEK, WI",Token Creek,NA,43.19804825,-89.29317151,"TOKEN CREEK AT TOKEN CREEK, WI",13294276,"intensive agric, suburban",9.422367807,7.504874281,6.882789138,6.155171898
T05427780,USGS05427780,TOKEN CREEK TRIB. @ BRANDYWOOD,NA,x,43.19499279,-89.29122705,"TOKEN CREEK TRIB. @ BRANDYWOOD TR @ TOKEN CREEK,WI",13293512,suburban,1.5424317,1.244493911,1.147923385,1.052635655
T05427790,USGS05427790,THOMPSON BRANCH AT TOKEN CREEK,NA,x,43.19499279,-89.30317174,"THOMPSON BRANCH AT TOKEN CREEK, WI",13293486,"intensive agric, suburban",3.184263274,2.58246278,2.286814612,2.142208156
T05427793,USGS05427793,TOKEN CREEK HARBISON TRB @ STH,Token Creek,NA,43.19483345,-89.30982558,"TOKEN CREEK HARBISON TRB @ STH 19 @ TOKEN CREEK,WI",NA,PLD,NA,NA,NA,NA
T05427796,USGS05427796,TOKEN CR HARBISON TRB @ POND O,Token Creek,NA,43.18888889,-89.31277778,"TOKEN CR HARBISON TRB @ POND OTL NR TOKEN CREEK,WI",NA,PLD,NA,NA,NA,NA
T05427800,USGS05427800,"TOKEN CREEK NEAR MADISON, WI",Token Creek,NA,43.18110432,-89.32456119,"TOKEN CREEK NEAR MADISON, WI",13293496,"intensive agric, suburban",15.10511799,12.07360603,11.04458932,9.851488643
T05427850,USGS05427850,YAHARA RIVER AT STATE HIGHWAY,Yahara River,NA,43.15082736,-89.40206301,"YAHARA RIVER AT STATE HIGHWAY 113 AT MADISON, WI",13293576,lake outlet,77.15854515,61.17324702,54.95040677,51.70165551
T05427948,USGS05427948,"PHEASANT BRANCH AT MIDDLETON,",Pheasant Branch,NA,43.10332832,-89.51178763,"PHEASANT BRANCH AT MIDDLETON, WI",13294264,prox urban,13.5263546,10.79988892,9.168172868,9.376579584
T05428500,USGS05428500,YAHARA RIVER AT EAST MAIN STRE,Yahara River,NA,43.08944025,-89.36095156,"YAHARA RIVER AT EAST MAIN STREET AT MADISON, WI",13293750,lake outlet,160.5500699,126.4937232,109.7437793,107.2836275
T05429510,USGS05429510,YAHARA RIVER @ EXCHANGE ST. BR,Yahara River,NA,43.00472078,-89.3026178,YAHARA RIVER @ EXCHANGE ST. BR,13294362,lake outlet,223.3909507,175.309055,153.5550229,150.4442879
T05429700,USGS05429700,YAHARA RIVER @ FORTON STREET B,Yahara River,NA,42.91972392,-89.22039374,"YAHARA RIVER @ FORTON STREET BRIDGE @ STOUGHTON,WI",13297194,lake outlet,253.8245923,200.6225556,179.9995828,180.3839202
T05431016,USGS05431016,JACKSON CREEK AT MOUND ROAD NE,Jackson Creek,NA,42.6408486,-88.56093399,"JACKSON CREEK AT MOUND ROAD NEAR ELKHORN, WI",13295584,"intensive agric, suburban",9.755678265,7.070598815,7.283049086,5.305851577
T05431017,USGS05431017,DELAVAN LAKE INLET AT STATE HW,NA,x,42.62112652,-88.58260114,"DELAVAN LAKE INLET AT STATE HWY 50 AT LAKE LAWN,WI",13296242,"intensive agric, suburban",12.48753664,9.018775405,9.302777945,6.936289408
T054322653,USGS054322653,BREWERY CR TRIB-UPSTREAM SITE-,NA,x,42.88166667,-90.13083333,"BREWERY CR TRIB-UPSTREAM SITE-NR MINERAL POINT, WI",13411866,prox impoundment,0.956091612,0.905036958,0.795000492,0.712571084
T054322655,USGS054322655,BREWERY CR TRB-DOWNSTREAM SITE,NA,x,42.87361111,-90.13361111,"BREWERY CR TRB-DOWNSTREAM SITE-NR MINERAL POINT,WI",13411866,intensive agric,0.956091612,0.905036958,0.795000492,0.712571084
T05435934,USGS05435934,BADGER MILL CREEK AT NESBITT R,Badger Mill Creek,NA,43.00110855,-89.49901043,"BADGER MILL CREEK AT NESBITT ROAD AT MADISON, WI",13424847,urban,8.65611857,6.856719877,5.890572655,6.309326832
T05435935,USGS05435935,BADGER MILL CREEK @ HIGHWAYS 1,Badger Mill Creek,NA,42.99860863,-89.49873264,"BADGER MILL CREEK @ HIGHWAYS 18 & 151 @ MADISON,WI",13426199,prox impoundment,11.85298629,9.406929044,8.310214414,8.848173089
T05435943,USGS05435943,"BADGER MILL CREEK AT VERONA, W",Badger Mill Creek,NA,42.97694258,-89.5395661,"BADGER MILL CREEK AT VERONA, WI",13425023,suburban,15.33943864,12.09366478,10.89130126,11.28589314
T05437050,USGS05437050,"PECATONICA RIVER NR SHIRLAND,",Pecatonica River,NA,42.43805556,-89.175,"PECATONICA RIVER NR SHIRLAND, ILL",13418856,PLD,1905.826481,1584.157329,1600.114108,1343.850829
T05451070,USGS05451070,South Fork Iowa River Headwate,NA,x,42.50333285,-93.63705993,"South Fork Iowa River Headwaters nr Blairsburg, IA",6570914,intensive agric,10.48662946,6.496971844,6.178976324,2.555640055
T05451080,USGS05451080,South Fork Iowa River near Bla,NA,x,42.54346785,-93.58984795,"South Fork Iowa River near Blairsburg, IA",6570914,intensive agric,10.48662946,6.496971844,6.178976324,2.555640055
T05451210,USGS05451210,SOUTH FORK IOWA RIVER NE OF NE,South Fork Iowa River,NA,42.31509988,-93.15282387,"South Fork Iowa River NE of New Providence, IA",6572160,PLD,198.7977237,113.7646127,111.0402421,43.99341828
T05455100,USGS05455100,USGS05455100,Old Mans Creek,usgs,41.60640518,-91.61572419,"Old Mans Creek near Iowa City, IA",11915749,PLD,164.2977773,108.1272973,75.32162712,27.66800993
T05464942,USGS05464942,USGS05464942,NA,usgs,41.669603,-91.35063548,"Hoover Cr at Hoover Nat Hist Site, West Branch, IA",17556269,prox suburban,2.004676696,1.446304658,1.059525041,0.323092296
T05487540,USGS05487540,Walnut Creek near Prairie City,Walnut Creek,NA,41.60085052,-93.29598504,"Walnut Creek near Prairie City, IA",22248959,intensive agric,6.139903255,3.726768225,2.454349552,1.385362724
T05520500,USGS05520500,"KANKAKEE RIVER AT MOMENCE, IL",Kankakee River,NA,41.16003338,-87.6686483,"KANKAKEE RIVER AT MOMENCE, IL",13438215,PLD,1764.750779,1310.976831,1380.929571,1053.627936
T05525500,USGS05525500,"SUGAR CREEK AT MILFORD, IL",Sugar Creek,NA,40.6300362,-87.72391809,"SUGAR CREEK AT MILFORD, IL",13454068,PLD,327.9355802,125.9326749,159.9134939,57.93721661
T05526000,USGS05526000,"IROQUOIS RIVER NEAR CHEBANSE,",Iroquois River,NA,41.0089215,-87.82337192,"IROQUOIS RIVER NEAR CHEBANSE, IL",13451894,PLD,1518.999085,761.7748025,1045.501592,526.0362283
T05527748,USGS05527748,JEROME CREEK @ 88TH AVENUE NR,Jerome Creek,NA,42.53751992,-87.91313306,"JEROME CREEK @ 88TH AVENUE NR PLEASANT PRAIRIE, WI",14783719,suburban,2.544255022,2.358718441,1.785742543,1.364346658
T05527950,USGS05527950,"MILL CREEK AT OLD MILL CREEK,",Mill Creek,NA,42.41527778,-87.96916667,"MILL CREEK AT OLD MILL CREEK, IL",14784463,prox impoundment,31.09733,26.33127575,22.2433876,16.76873512
T05530510,USGS05530510,WILLOW CREEK AT DES PLAINES R,Willow Creek,NA,41.99003024,-87.86006378,"WILLOW CREEK AT DES PLAINES R RD NR ROSEMONT, IL",14785823,urban,9.319264967,9.184715403,6.065745252,4.24956278
T05531045,USGS05531045,SALT CREEK AT ELK GROVE VILLAG,Salt Creek,NA,42.01252836,-88.00090296,"SALT CREEK AT ELK GROVE VILLAGE, IL",14785333,prox impoundment,23.33797235,20.71099349,14.87497126,10.62562878
T05531500,USGS05531500,"SALT CREEK AT WESTERN SPRINGS,",Salt Creek,NA,41.82583333,-87.90027778,"SALT CREEK AT WESTERN SPRINGS, IL",14785933,urban,56.50752042,50.13711413,32.83309305,29.35109208
T05533400,USGS05533400,"SAWMILL CREEK NEAR LEMONT, IL",Sawmill Creek,NA,41.70777778,-87.96277778,"SAWMILL CREEK NEAR LEMONT, IL",14786309,suburban,7.655093198,6.22996905,4.558642999,3.733964681
T05535070,USGS05535070,SKOKIE RIVER NEAR HIGHLAND PAR,Skokie River,NA,42.15972222,-87.79805556,"SKOKIE RIVER NEAR HIGHLAND PARK, IL",13463117,suburban,10.50173836,10.22060542,7.921769687,6.395162932
T05536118,USGS05536118,NB CHICAGO RIVER AT GRAND AVEN,Chicago Sanitary and Ship Canal,NA,41.89169943,-87.64171981,"NB CHICAGO RIVER AT GRAND AVENUE AT CHICAGO, IL",13463951,canal,78.959596,70.8461015,49.38807514,44.81196961
T05536236,USGS05536236,"DEER CREEK NEAR GLENWOOD, IL",Deer Creek,NA,41.53642388,-87.59670996,"DEER CREEK NEAR GLENWOOD, IL",13463863,"intensive agric, suburban",16.08237338,10.82653021,11.40789643,6.491164313
T05536255,USGS05536255,BUTTERFIELD CREEK AT FLOSSMOOR,Butterfield Creek,NA,41.5400347,-87.64921168,"BUTTERFIELD CREEK AT FLOSSMOOR, IL",13463861,suburban,17.27078042,11.01320923,11.78095199,6.489179013
T05536272,USGS05536272,NORTH CREEK BELOW 183RD STREET,North Creek,NA,41.55697939,-87.59615482,"NORTH CREEK BELOW 183RD STREET NEAR THORNTON, IL",13463931,suburban,12.90340859,8.998621135,9.832404509,6.03020925
T05536275,USGS05536275,"THORN CREEK AT THORNTON, IL",Thorn Creek,NA,41.56836818,-87.60782209,"THORN CREEK AT THORNTON, IL",13463805,suburban,67.75182752,44.61896759,50.76437369,27.07661091
T05536355,USGS05536355,MIDLOTHIAN CREEK AT BLUE ISLAN,Midlothian Creek,NA,41.64392293,-87.6800483,"MIDLOTHIAN CREEK AT BLUE ISLAND, IL",13463785,urban,11.85315273,8.150865512,7.245890086,4.95062505
T05536500,USGS05536500,"TINLEY CREEK NEAR PALOS PARK,",Tinley Creek,NA,41.64669995,-87.76644011,"TINLEY CREEK NEAR PALOS PARK, IL",13463761,suburban,7.618666231,5.215223362,4.858089355,3.901421693
T05538490,USGS05538490,"SPRING CREEK NEAR JOLIET, IL",Spring Creek,NA,41.53947547,-88.05478011,"SPRING CREEK NEAR JOLIET, IL",14787247,suburban,10.21475627,7.551684944,5.850293884,4.608335072
T05539900,USGS05539900,WEST BRANCH DU PAGE RIVER NEAR,West Branch Du Page River,NA,41.91086169,-88.1789607,"WEST BRANCH DU PAGE RIVER NEAR WEST CHICAGO, IL",14786817,suburban,16.03880299,16.49986215,10.30809062,9.184750943
T05540660,USGS05540660,"ROCK RUN NEAR SHOREWOOD, IL",Rock Run,NA,41.48530846,-88.18589472,"ROCK RUN NEAR SHOREWOOD, IL",14787925,suburban,8.306207057,5.819790799,5.254744203,3.528240034
T05541710,USGS05541710,"AUX SABLE CREEK NEAR MORRIS, I",Aux Sable Creek,NA,41.41725331,-88.34756598,"AUX SABLE CREEK NEAR MORRIS, IL",14779256,PLD,93.7840977,57.74530899,63.02359658,35.23385344
T05545131,USGS05545131,SOUTHWICK CREEK AT WILLIAMS BA,NA,x,42.57931537,-88.53882145,"SOUTHWICK CREEK AT WILLIAMS BAY, WI",NA,PLD,NA,NA,NA,NA
T05545133,USGS05545133,BIRCHES CREEK AT LACKEY LANE N,NA,x,42.5600171,-88.48759862,"BIRCHES CREEK AT LACKEY LANE NEAR LAKE GENEVA, WI",14768752,suburban,1.242628216,0.91788725,1.03790195,0.697949832
T05548200,USGS05548200,NORTH BRANCH NIPPERSINK CREEK,North Branch Nippersink Creek,NA,42.46474133,-88.30009125,"NORTH BRANCH NIPPERSINK CREEK NEAR RICHMOND, IL",14770724,prox suburban,47.05294698,37.1231826,37.2291712,29.85720714
T05549850,USGS05549850,FLINT CREEK NEAR FOX RIVER GRO,Flint Creek,NA,42.21111111,-88.17361111,"FLINT CREEK NEAR FOX RIVER GROVE, IL",14771030,suburban,19.16407153,21.22788313,11.8435281,10.90494819
T05550290,USGS05550290,TYLER CREEK AT RANDALL ROAD NE,Tyler Creek,NA,42.05697048,-88.33841377,"TYLER CREEK AT RANDALL ROAD NEAR ELGIN, IL",14771372,suburban,21.30317555,16.87494014,14.62614214,10.96488177
T05550500,USGS05550500,"POPLAR CREEK AT ELGIN, IL",Poplar Creek,NA,42.02611111,-88.25555556,"POPLAR CREEK AT ELGIN, IL",14771374,suburban,18.78702607,17.50057807,12.01666292,8.363682257
T05551200,USGS05551200,"FERSON CREEK NEAR ST. CHARLES,",NA,x,41.93277778,-88.34083333,"FERSON CREEK NEAR ST. CHARLES, IL",14762045,suburban,31.23388122,24.0112654,21.54252187,15.07479368
T05551340,USGS05551340,"MILL CREEK AT MOOSEHEART, IL",Mill Creek,NA,41.82225088,-88.32479557,"MILL CREEK AT MOOSEHEART, IL",14762123,suburban,17.23823144,13.25915545,11.58785516,7.362051958
T05551548,USGS05551548,"WAUBANSEE CREEK AT OSWEGO, IL",Waubonsie Creek,NA,41.68614073,-88.34951513,"WAUBANSEE CREEK AT OSWEGO, IL",14762359,suburban,16.60193232,12.78790605,11.68417155,7.242994424
T05551635,USGS05551635,BLACKBERRY CREEK AT BLISS RD N,Blackberry Creek,NA,41.78002897,-88.4397975,"BLACKBERRY CREEK AT BLISS RD NR SUGAR GROVE, IL",14762177,suburban,17.197092,12.80380823,12.27326977,6.971267428
T05551939,USGS05551939,LITTLE ROCK CREEK AT MILHURST,Little Rock Creek,NA,41.63586326,-88.54090814,"LITTLE ROCK CREEK NEAR PLANO, IL",14762521,"intensive agric, suburban",45.22567922,31.87261369,36.8312759,20.45239716
T05551990,USGS05551990,"SOMONAUK CREEK NR SOMONAUK, IL",Somonauk Creek,NA,41.63919684,-88.65229907,"SOMONAUK CREEK NR SOMONAUK, IL",14762527,PLD,33.67813258,22.69546319,22.43790984,14.43704647
T05553500,USGS05553500,"ILLINOIS RIVER AT OTTAWA, IL",NA,x,41.33808923,-88.85285493,"ILLINOIS RIVER AT OTTAWA, IL",14835451,prox & upstrm urban,6478.064153,4383.852673,4423.580239,3242.033223
T05568500,USGS05568500,ILLINOIS RIVER AT KINGSTON MIN,Illinois River,NA,40.55309434,-89.77732997,"ILLINOIS RIVER AT KINGSTON MINES, IL",13606262,"upstrm urban, impoundment",9134.315773,5995.255349,6537.677202,4398.995447
T05572000,USGS05572000,"SANGAMON RIVER AT MONTICELLO,",Sangamon River,NA,40.03063289,-88.58887522,"SANGAMON RIVER AT MONTICELLO, IL",13571751,PLD,353.184901,187.9869438,209.329947,81.66472994
T05579630,USGS05579630,KICKAPOO CREEK NEAR BLOOMINGTO,Kickapoo Creek,NA,40.45833333,-88.8775,"KICKAPOO CREEK NEAR BLOOMINGTON, IL",13551313,intensive agric,8.649577899,5.226327113,4.230164934,2.471724115
T06018500,USGS06018500,USGS06018500,Beaverhead River,usgs,45.38341385,-112.4529716,Beaverhead River near Twin Bridges MT,4215022,"prox & upstrm irrigated agric, diversions",1332.667895,820.329864,1258.361827,801.049418
T06024450,USGS06024450,USGS06024450,Big Hole River,usgs,45.6180284,-113.4568474,Big Hole River bl Big Lake Cr at Wisdom MT,4223684,PLD,436.962394,213.100685,403.2821693,202.9812833
T06025500,USGS06025500,BIG HOLE RIV,Big Hole River,NA,45.52659442,-112.7019357,Big Hole River near Melrose MT,4228286,PLD,1652.062146,908.878251,1580.76493,856.6319933
T06026500,USGS06026500,USGS06026500,Jefferson River,usgs,45.61247614,-112.3300686,Jefferson River near Twin Bridges MT,4316948,PLD,3262.068936,1970.568103,2940.018633,1916.858525
T06035000,USGS06035000,USGS06035000,Willow Creek,usgs,45.7231364,-111.7411186,Willow Creek near Harrison MT,4319088,prox irrigated agric,73.55983654,40.80212349,71.81441162,37.80881534
T06036650,USGS06036650,JEFFERSON RI,Jefferson River,NA,45.89736687,-111.5954402,Jefferson River near Three Forks MT,4320140,PLD,4115.211722,2348.815709,3632.454447,2322.260277
T06036805,USGS06036805,USGS06036805,Firehole River,usgs,44.45977201,-110.8220564,"Firehole River at Old Faithful, YNP",3061736,PLD,84.40644712,60.52889282,75.32328461,59.46997034
T06036905,USGS06036905,USGS06036905,Firehole River,usgs,44.62011237,-110.8634556,Firehole River near West Yellowstone MT,3061602,PLD,347.310676,277.6231425,297.775709,267.8657236
T06037100,USGS06037100,USGS06037100,Gibbon River,usgs,44.64068827,-110.8609741,"Gibbon River at Madison Jct, YNP",3060622,PLD,145.7020204,108.0191531,125.6991327,101.4761878
T06038800,USGS06038800,USGS06038800,Madison River,usgs,44.8887306,-111.5810264,Madison River at Kirby Ranch nr Cameron MT,3059646,upstrm impoundment,1626.486615,972.6498635,1460.828409,933.1121815
T06041000,USGS06041000,MADISON RIVE,Madison River,NA,45.49005342,-111.6345899,Madison River bl Ennis Lake nr McAllister MT,3054074,lake outlet,2466.748168,1426.851122,2361.577021,1381.368582
T06043500,USGS06043500,Gallatin River near Gallatin *,Gallatin River,NA,45.49738096,-111.2708586,"Gallatin River near Gallatin Gateway, MT",3855315,PLD,1364.035368,618.1463385,1274.213377,588.8741358
T06048700,USGS06048700,East Gallatin River at USGS ga,East Gallatin River,NA,45.72560656,-111.0690778,East Gallatin R bl Bridger C nr Bozeman MT,3852239,"suburban, irrigated agric",113.6837198,71.47118985,110.5245531,70.53389697
T06052500,USGS06052500,GALLATIN RIV,Gallatin River,NA,45.88520602,-111.4382983,Gallatin River at Logan MT,3850885,PLD,1545.919201,983.0211281,1494.728974,993.1418211
T06054500,USGS06054500,MISSOURI RIV,Missouri River,NA,46.14653623,-111.4202357,Missouri River at Toston MT,3030030,PLD,7006.487432,4497.23566,6750.967345,4409.331399
T06066500,USGS06066500,USGS06066500,Missouri River,usgs,46.99461718,-112.0106536,Missouri River bl Holter Dam nr Wolf Cr MT,3021998,prox impoundment,7637.194428,4771.300995,7441.031148,4706.454892
T06071300,USGS06071300,USGS06071300,Little Prickly Pear Creek,usgs,47.00541051,-112.0702997,Little Prickly Pear Cr at Wolf Cr MT,3018600,prox suburban,105.9346782,49.06635732,86.21205782,43.25641298
T06073500,USGS06073500,Dearborn River,Dearborn River,NA,47.19911229,-112.0963938,Dearborn River near Craig MT,12439987,PLD,152.2656614,62.01447714,119.7504924,58.61819146
T06076560,USGS06076560,Smith River bl Newlan Cr nr Wh,Smith River,NA,46.59106628,-111.0582267,Smith River bl Newlan Cr nr White Sulphur Springs,12420373,prox irrigated agric,228.4368277,119.2212584,206.7935815,116.1000358
T06076690,USGS06076690,USGS06076690,Smith River,usgs,46.79578218,-111.17884,Smith River near Ft Logan MT,12419295,PLD,351.3297356,186.387221,318.4856337,176.9243464
T06077200,USGS06077200,USGS06077200,Smith River,usgs,46.82800477,-111.1921741,Smith River bl Eagle Cr nr Fort Logan MT,12419159,PLD,533.0582071,276.1741049,487.4166272,261.3940043
T06077500,USGS06077500,USGS06077500,Smith River,usgs,47.1894735,-111.3861333,Smith River near Eden MT,12416463,PLD,715.8789046,379.7295102,642.1645041,359.7211027
T06085800,USGS06085800,USGS06085800,Sun River,usgs,47.50179206,-111.9319551,Sun River at Simms MT,12397906,PLD,974.6632667,517.2836924,862.4823102,499.1268328
T06089000,USGS06089000,USGS06089000,Sun River,usgs,47.52532024,-111.5106988,Sun River near Vaughn MT,12397566,"prox suburban, irrigated agric",1317.289403,672.5988239,1295.433414,630.5508274
T06101500,USGS06101500,USGS06101500,Marias River,usgs,48.31724924,-111.0995214,Marias River near Chester MT,12644033,prox impoundment,1772.232099,854.7498748,1719.729301,883.39318
T06108800,USGS06108800,USGS06108800,Teton River,usgs,47.93270725,-110.5146027,Teton River at Loma MT,12746007,PLD,444.4814783,241.1769348,483.9007812,191.6770607
T06114700,USGS06114700,Judith River,Judith River,NA,47.66833828,-109.6525595,"Judith River nr mouth, nr Winifred MT",12375917,PLD,759.1420417,371.4607941,521.7168283,246.0299395
T06115200,USGS06115200,Missouri River near Landusky M,Missouri River,NA,47.63138234,-108.6878644,Missouri River near Landusky MT,12352441,PLD,16332.8795,8673.849743,14898.98966,8652.045993
T06120500,USGS06120500,USGS06120500,Musselshell River,usgs,46.42888458,-109.8404,Musselshell River at Harlowton MT,12619810,prox irrigated agric,531.9872753,267.4040443,471.1694214,255.005894
T06130500,USGS06130500,USGS06130500,Musselshell River,usgs,46.99470994,-107.8890001,Musselshell River at Mosby MT,12723432,PLD,853.5870192,468.7692858,487.8380738,285.1329355
T06174500,USGS06174500,Milk River,Milk River,NA,48.12996736,-106.3642889,Milk River at Nashua MT,12308335,PLD,NA,NA,NA,NA
T06181000,USGS06181000,Poplar River near Poplar MT,Poplar River,NA,48.17051354,-105.1781363,Poplar River near Poplar MT,12517334,PLD,NA,NA,NA,NA
T06187915,USGS06187915,SODA BUTTE CR AT PARK BNDRY AT,Soda Butte Creek,NA,45.00283743,-110.0022656,Soda Butte Cr at Park Bndry at Silver Gate,2963738,PLD,173.8890607,48.78126002,176.0819383,52.29410376
T06187950,USGS06187950,USGS06187950,Soda Butte Creek,usgs,44.86855935,-110.1659163,Soda Butte Cr nr Lamar Ranger Station YNP,2964434,PLD,311.8051035,92.6087467,311.1332433,91.55978573
T06190540,USGS06190540,GARDNER RIVE,NA,x,44.99270098,-110.6914676,"Boiling River at Mammoth,YNP",2965566,PLD,282.4403974,155.1406851,258.6564601,143.2442756
T06191500,USGS06191500,YELLOWSTONE,Yellowstone River,NA,45.11199374,-110.7935785,Yellowstone River at Corwin Springs MT,4369760,PLD,6094.873024,2931.36942,5959.343255,2774.798169
T06192500,USGS06192500,YELLOWSTONE,Yellowstone River,NA,45.59726889,-110.5666056,"Yellowstone River near Livingston, MT",4366016,PLD,5803.858586,2592.933032,5898.886641,2577.890746
