SITECODE,SITENAME,GNIS_NAME,lon,lat
USGS08061780,Buffalo Ck nr Trinity Rd at Fo,Buffalo Creek,-96.4999912987105,32.7530065792049
USGS08061995,Mustang Ck at FM 2757 nr Crand,Mustang Creek,-96.4730573359608,32.6735705008828
USGS08062000,USGS08062000,East Fork Trinity River,-96.484972907043,32.6386809142302
USGS08062020,Buffalo Ck nr FM 148 nr Cranda,Buffalo Creek,-96.4512511694983,32.6122990637931
USGS08062500,USGS08062500,Trinity River,-96.4629123175194,32.426834409376
USGS08062525,Walker Ck nr Oil Field Rd nr R,Walker Creek,-96.4608060222992,32.3306009394056
USGS08062600,"Grays Ck at CR 1603 nr Rice, T",Grays Creek,-96.34888889,32.26694444
USGS08062700,USGS08062700,"",-96.096534364886,32.1383899338724
USGS08062805,Williams Ck nr FM 1836 nr Kemp,Williams Creek,-96.1276020802499,32.51119133777
USGS08063047,"Bynum Ck nr FM 308 nr Malone,",Bynum Creek,-96.8898249242654,31.9267585718147
USGS08063300,Pin Oak Ck nr FM 73 nr Coolidg,Pin Oak Creek,-96.6368113372149,31.8022063558118
USGS08063510,Little Pin Oak Ck nr IH 45 nr,Little Pin Oak Creek,-96.4097765236829,31.9204208316219
USGS08063555,S Fk Chambers Ck nr CR 102 nr,South Fork Chambers Creek,-97.088203633384,32.2872812848041
USGS08063595,S Prong Ck at FM 876 nr Waxaha,South Prong Creek,-96.8706898194002,32.349780146048
USGS08063692,Mustang Ck at Moseley Rd nr En,Mustang Creek,-96.7071769890225,32.3527411189529
USGS08064100,USGS08064100,Chambers Creek,-96.5206292736143,32.1973970525525
USGS08065350,USGS08065350,Trinity River,-95.6574961723368,31.3380003495471
USGS08067100,"Trinity Rv nr Moss Bluff, TX",Trinity River,-94.7744913366046,29.9406919538791
USGS08067215,USGS08067215,"",-94.769659749334,29.9016895847718
USGS08067252,USGS08067252,Trinity River,-94.7313538645263,29.812624672663
USGS08067650,USGS08067650,West Fork San Jacinto River,-95.5426619771501,30.3421150421007
USGS08067900,USGS08067900,Lake Creek,-95.579,30.25377778
USGS08068000,USGS08068000,West Fork San Jacinto River,-95.4571947185534,30.2448346896445
USGS08068275,USGS08068275,Spring Creek,-95.645443929883,30.1194325776048
USGS08068400,USGS08068400,Panther Branch,-95.48382882,30.192159
USGS08068500,USGS08068500,Spring Creek,-95.43632745,30.11049517
USGS08069000,USGS08069000,Cypress Creek,-95.42882703,30.03577532
USGS08070200,USGS08070200,East Fork San Jacinto River,-95.124471999249,30.145770548573
USGS08074000,USGS08074000,Buffalo Bayou,-95.4084667601946,29.760595255952
USGS08074610,"Buffalo Bayou at McKee St, Hou",Whiteoak Bayou,-95.3586149927171,29.7668502813747
USGS08074710,USGS08074710,Buffalo Bayou,-95.2906586693722,29.7489102987048
USGS08076997,Clear Ck at Mykawa St nr Pearl,Clear Creek,-95.2973488201824,29.5967429067483
USGS08077647,USGS08077647,Dickinson Bayou,-95.0474347478918,29.4564412848028
USGS08086212,USGS08086212,Hubbard Creek,-99.1403582021744,32.7329426960754
USGS08086290,USGS08086290,Big Sandy Creek,-99.0045012395219,32.6481764345935
USGS08117290,"Brazos Rv at Freeport, TX",Brazos River,-95.3866643391475,28.9208338120804
USGS08117500,USGS08117500,San Bernard River,-95.8938654004267,29.3139682117877
USGS08120700,USGS08120700,Colorado River,-100.9498382,32.47733745
USGS08121000,USGS08121000,Colorado River,-100.87910491938,32.3927395802315
USGS08123800,USGS08123800,Beals Creek,-101.014005205652,32.1990120374019
USGS08123850,USGS08123850,Colorado River,-100.762036534576,32.0536002453597
USGS08126380,USGS08126380,Colorado River,-100.026351588777,31.7147512780179
USGS08127000,USGS08127000,Elm Creek,-99.9477905829053,31.7496037228861
USGS08130700,USGS08130700,Spring Creek,-100.601165683262,31.3311244928375
USGS08136500,USGS08136500,Concho River,-99.9195113945925,31.5151883407535
USGS08168913,"Comal Rv (oc) nr Landa Lk, Ne*","",-98.1333210083587,29.7086843394209
USGS08168932,"Comal Rv (nc) nr Landa Lk, New","",-98.1336274895613,29.7089399048629
USGS08170500,USGS08170500,San Marcos River,-97.93417178,29.88910804
USGS08177825,San Antonio Rv at Witte Museum,San Antonio River,-98.4684743468588,29.4619182158909
USGS08178565,USGS08178565,San Antonio River,-98.4497091998972,29.3222896701109
USGS08178800,USGS08178800,Salado Creek,-98.41279255,29.35718017
USGS08180640,USGS08180640,Medina River,-98.81308102,29.32412462
USGS08180700,USGS08180700,Medina River,-98.6893862135699,29.3354519778128
USGS08180850,"Medina Rv at Applewhite Rd, Sa",Medina River,-98.5518883187991,29.2468724615875
USGS08181445,"Leon Ck at SH 90, San Antonio,",Leon Creek,-98.6072732056849,29.4060574282294
USGS08181480,USGS08181480,Leon Creek,-98.585183191271,29.3298766305365
USGS08181500,USGS08181500,Medina River,-98.4728154651034,29.25672259422
USGS08181800,USGS08181800,San Antonio River,-98.3561274430274,29.2222436459581
USGS08188800,USGS08188800,Guadalupe River,-96.88470836,28.5058337
USGS08211500,USGS08211500,Nueces River,-97.6257848877485,27.8830661990969
USGS08235250,USGS08235250,Alamosa River,-106.5219821,37.40250568
USGS08235290,WIGHTMAN FORK AT MOUTH NEAR JA,Wightman Fork,-106.522325942057,37.4045582937869
USGS08236500,USGS08236500,Alamosa River,-106.27788689174,37.3527359956673
USGS08276500,RIO GRANDE BLW TAOS JUNCTION B,Rio Grande,-105.754901527938,36.3202610287023
USGS08286500,USGS08286500,Rio Chama,-106.599545810607,36.3184502603113
USGS08287000,USGS08287000,Rio Chama,-106.416783278056,36.2374062488859
USGS08290000,USGS08290000,Rio Chama,-106.112077625068,36.0733134688727
USGS08313000,RIO GRANDE A,Rio Grande,-106.14219564381,35.8743624645706
USGS08317400,USGS08317400,Rio Grande,-106.323929963331,35.6176460303762
USGS08329918,RIO GRANDE AT ALAMEDA BRIDGE A,Rio Grande,-106.64135221255,35.1975667040692
USGS08329928,USGS08329928,Rio Grande,-106.653065253655,35.1818997112312
USGS08364000,USGS08364000,Rio Grande,-106.541118243752,31.8023823431212
USGS08387550,North Fork Eagle Creek near Al,Eagle Creek,-105.74050123872,33.4096040264892
USGS08406500,USGS08406500,Pecos River,-104.023875,32.20754167
USGS08407000,PECOS RIVER,Pecos River,-103.979461116586,32.1888741192555
USGS09033300,USGS09033300,Fraser River,-105.848290802739,40.0061195961155
USGS09034250,USGS09034250,Colorado River,-106.0041847,40.10831902
USGS09041090,USGS09041090,Muddy Creek,-106.422229420722,40.202653283439
USGS09041400,"",Muddy Creek,-106.41367309165,40.1085757964562
USGS09057500,USGS09057500,Blue River,-106.3339175,39.88026354
USGS09058000,USGS09058000,Colorado River,-106.439712942469,40.0363649655073
USGS09064600,USGS09064600,Eagle River,-106.402199137713,39.5536577658256
USGS09066510,USGS09066510,Gore Creek,-106.447692635025,39.6097305499002
USGS09070000,USGS09070000,Eagle River,-106.953175927328,39.6494238176295
USGS09071750,COLORADO RIV,Colorado River,-107.290175367077,39.5586302219461
USGS09085000,ROARING FORK,Roaring Fork River,-107.329353959959,39.5438641037129
USGS09085150,COLORADO R ABV SOUTH CANYON CR,Colorado River,-107.406929912906,39.5615397651255
USGS09095500,COLORADO RIV,Colorado River,-108.26608088636,39.2394585782473
USGS09105000,USGS09105000,Plateau Creek,-108.268552035611,39.18363781181
USGS09128000,USGS09128000,Gunnison River,-107.648576760869,38.5293016320785
USGS09152500,GUNNISON RIV,Gunnison River,-108.450698861867,38.9743914498197
USGS09163500,COLORADO RIV,Colorado River,-109.026133229124,39.1325302092969
USGS09169500,DOLORES RIVE,Dolores River,-108.88594952078,38.3108502396469
USGS09171100,DOLORES RIVE,Dolores River,-108.833640245784,38.3573472193243
USGS09180000,USGS09180000,Dolores River,-109.195360645752,38.797699955341
USGS09180500,USGS09180500,Colorado River,-109.293470237331,38.8111728398023
USGS09196500,PINE CREEK A,Pine Creek,-109.768969416732,43.0304987368115
USGS09217000,"",Green River,-109.448519109891,41.516314580493
USGS09229500,USGS09229500,Henrys Fork,-109.673185171375,41.0126313392953
USGS09230300,BIRCH SPRING DRAW AT FGNRA BOU,"",-109.6545278,40.99027778
USGS09234500,GREEN RIVER,Green River,-109.422570274197,40.9083725735545
USGS09239500,YAMPA RIVER AT STEAMBOAT SPRI*,Yampa River,-106.832650002601,40.4833366508983
USGS09246200,USGS09246200,Elkhead Creek,-107.3208933,40.59163879
USGS09246400,USGS09246400,Elkhead Creek,-107.3980556,40.5447222200001
USGS09251000,YAMPA RIVER,Yampa River,-108.033156903751,40.5024955683817
USGS09258980,USGS09258980,Muddy Creek,-107.6315964,41.06815856
USGS09260050,YAMPA RIVER,Yampa River,-108.5251011,40.45163387
USGS09261000,GREEN R AT DINOSAUR NATL MONUM,Green River,-109.235461444382,40.4096867058606
USGS09271400,USGS09271400,Ashley Creek,-109.466594932251,40.4335090124192
USGS09271425,USGS09271425,Ashley Creek,-109.434676561932,40.4065910627248
USGS09271450,USGS09271450,Ashley Creek,-109.4295774,40.39801727
USGS09302000,DUCHESNE R NEAR RANDLETT,Duchesne River,-109.7813889,40.21027778
USGS09304200,WHITE RIVER,White River,-107.825663867056,40.0050814162633
USGS09304800,WHITE RIVER,White River,-108.093080814801,40.0134485052289
USGS09306224,USGS09306224,White River,-108.344929355124,40.1627030544124
USGS09306290,USGS09306290,White River,-108.565587769642,40.1802095255725
USGS09314500,USGS09314500,Price River,-110.34699213178,39.263526375799
USGS09315000,GREEN RIVER,Green River,-110.150355663107,38.9860560953974
USGS09352900,USGS09352900,Vallecito Creek,-107.543170335953,37.4779618243341
USGS09359020,USGS09359020,Animas River,-107.6675614,37.7902746
USGS09371492,USGS09371492,Mud Creek,-108.6612067,37.3127716
USGS09371520,McElmo Creek,McElmo Creek,-108.7006527,37.3266601
USGS09379500,SAN JUAN RIV,San Juan River,-109.864663161325,37.1471828974335
USGS09406000,USGS09406000,Virgin River,-113.180546525202,37.2034570064787
USGS09406100,VIRGIN RIVER AB LAVERKIN CREEK,Virgin River,-113.285026430129,37.1971090005734
USGS09418500,USGS09418500,Meadow Valley Wash,-114.562898198282,37.5581288814739
USGS09419507,USGS09419507,Muddy River,-114.428711487457,36.5345336228945
USGS094196783,USGS094196783,Las Vegas Wash,-115.0477755,36.13969527
USGS10011500,BEAR RIVER NEAR UTAH-WYOMING S,Bear River,-110.8535079,40.96522542
USGS10016900,USGS10016900,Bear River,-110.9637929,41.27022384
USGS10020100,USGS10020100,"",-111.017680428538,41.4347347152416
USGS10020300,USGS10020300,Bear River,-111.014122380013,41.5054689646724
USGS10028500,USGS10028500,Bear River,-110.98582438074,41.93812699085
USGS10038000,"",Bear River,-110.973243,42.12660213
USGS10068500,"",Bear River,-111.357116673607,42.4019439647603
USGS10075000,USGS10075000,Bear River,-111.583050507498,42.6145907888072
USGS10079500,USGS10079500,Bear River,-111.6982833,42.64492008
USGS10086500,USGS10086500,Bear River,-111.750860139262,42.2662711501371
USGS10092700,USGS10092700,Bear River,-111.921707452869,42.0130066752578
USGS10102200,USGS10102200,Cub River,-111.851028832619,41.9260846138147
USGS10118000,USGS10118000,Bear River,-112.0552296,41.83409344
USGS10126000,USGS10126000,Bear River,-112.100885929694,41.5764493168391
USGS10128500,"WEBER RIVER NEAR OAKLEY, UT",Weber River,-111.24759750039,40.7369311185575
USGS10129500,USGS10129500,Weber River,-111.405105128594,40.7930690440439
USGS10129900,"Silver Creek near Atkinson, UT",Silver Creek,-111.4760313,40.73522634
USGS10130500,USGS10130500,Weber River,-111.401492850886,40.8953198817813
USGS10133800,E Canyon Ck ab E. Canyon WWTP,East Canyon Creek,-111.563758474517,40.7560968312863
USGS10133980,EAST CANYON CREEK AB EAST CYN,East Canyon Creek,-111.584892231977,40.8707043991712
USGS10141000,WEBER RIVER,Weber River,-112.091840657782,41.2781395897655
USGS10167700,USGS10167700,Little Cottonwood Creek,-111.83235197665,40.6077708739623
USGS10167800,USGS10167800,Little Cottonwood Creek,-111.84265068227,40.6146122593711
USGS10168000,Little Cottonwood @ Jordan Riv,Little Cottonwood Creek,-111.901668589038,40.6649278329957
USGS10171000,JORDAN RIVER,Jordan River,-111.923498633941,40.7335948328552
USGS10172200,RED BUTTE CR,Emigration Creek,-111.805744730933,40.7799403030724
USGS10243228,S FK BIG WASH ABV GREAT BSN NA,South Fork Big Wash,-114.188453193242,38.8838127532171
USGS10243230,SNAKE CK ABV PIPELINE NR BAKER,Snake Creek,-114.224379680521,38.9211674938301
USGS10243233,SNAKE CK BLW SPGS CK NR GARRIS,Snake Creek,-114.101073,38.91844855
USGS10243234,SNAKE CK AT NV-UT STATE LINE N,Snake Creek,-114.049487822411,38.9299312656984
USGS10243240,USGS10243240,"",-114.206237991737,38.9908092365565
USGS10243260,USGS10243260,"",-114.2144392,39.01161292
USGS10243280,STRAWBERRY CK ABV GREAT BSN NA,Strawberry Creek,-114.258622583471,39.064203963325
USGS10243630,WILLIAMS CYN ABV AQUEDUCT NR M,"",-114.358999539287,38.9453616730289
USGS10243640,SHINGLE CK NR GREAT BSN NAT PK,"",-114.360591184855,39.0054972971693
USGS10291500,USGS10291500,Buckeye Creek,-119.3259923,38.23880787
USGS10309000,"",East Fork Carson River,-119.703992232784,38.8445074342035
USGS10313400,MARYS RIVER,Marys River,-115.3067288,41.54991275
USGS10315600,USGS10315600,Marys River,-115.271534401447,41.1542192017379
USGS10333000,"HUMBOLDT RV NR IMLAY, NV",Humboldt River,-118.2043121,40.69240481
USGS10335000,USGS10335000,Humboldt River,-118.307370764888,40.4674152348993
USGS10336000,"HUMBOLDT RV NR LOVELOCK, NV",Humboldt River,-118.467660631258,40.0520458504836
USGS10336580,USGS10336580,Upper Truckee River,-120.0190718,38.79629598
USGS10336593,USGS10336593,Grass Lake Creek,-120.0160162,38.80185155
USGS103366092,USGS103366092,Upper Truckee River,-120.0271275,38.84851852
USGS103366098,UPPER TRUCKEE RV AT HWY 50 BRG,Upper Truckee River,-120.0054063491,38.8752417741891
USGS10336610,"",Upper Truckee River,-119.99138333505,38.9226395591998
USGS10336612,UPPER TRUCKEE RV A MOUTH NR VE,Upper Truckee River,-119.996179200119,38.9337196016738
USGS10336700,USGS10336700,Incline Creek,-119.9449106,39.2401855
USGS10336730,"","",-119.940224904878,39.087967345256
USGS103367592,USGS103367592,"",-119.9276805,38.95657448
USGS10336770,USGS10336770,Trout Creek,-119.958483705276,38.8631446409687
USGS10336775,USGS10336775,Trout Creek,-119.9688917,38.90339444
USGS10336779,"COLD CK AT MOUTH, CA",Cold Creek,-119.970083380001,38.9118516231352
USGS10336780,"TROUT CK NR TAHOE VALLEY, CA",Trout Creek,-119.972686768073,38.9199212968394
USGS10336790,USGS10336790,Trout Creek,-119.979189633768,38.9319964390265
USGS10336795,USGS10336795,Trout Creek,-119.991676905801,38.9359418078383
USGS10348200,TRUCKEE R NR,"",-119.737117539695,39.5227327744995
USGS10350500,TRUCKEE R AT,Truckee River,-119.485729207084,39.5655656546438
USGS10351600,"TRUCKEE RV AT DERBY DAM, NV",Truckee River,-119.447202685924,39.5853533966926
USGS10351650,"",Truckee River,-119.282907591865,39.6322616072057
USGS10351700,TRUCKEE R NR,Truckee River,-119.337681743802,39.7779271330898
USGS11046062,COCKLEBURR C LAGOON A MOUTH NR,"",-117.431340978382,33.250905487857
USGS11060400,WARM C NR SAN BERNARDINO CA,"",-117.300649256635,34.0781944034948
USGS11066460,USGS11066460,Santa Ana River,-117.448535448959,33.9684581528413
USGS11073495,USGS11073495,"",-117.5994966,33.98279122
USGS11128500,USGS11128500,Santa Ynez River,-120.144699552767,34.5847415325879
USGS11133000,"",Santa Ynez River,-120.425113563334,34.6371748847485
USGS11173575,USGS11173575,Alameda Creek,-121.857298231982,37.5402070188648
USGS11176900,"",Arroyo de la Laguna,-121.882674703666,37.6265575910341
USGS11179000,"",Alameda Creek,-121.960762799354,37.5869435477567
USGS11261100,SALT SLOUGH A HWY 165 NR STEVI,Salt Slough,-120.862706247513,37.2551865312321
USGS11261500,SAN JOAQUIN,San Joaquin River,-120.930452979649,37.3097557889356
USGS11274538,ORESTIMBA CR,Orestimba Creek,-121.0160412,37.41354657
USGS11274550,SAN JOAQUIN R NR CROWS LANDING,San Joaquin River,-121.014487910967,37.4322550039579
USGS11290000,TUOLUMNE R A,Tuolumne River,-120.98692736282,37.627525640149
USGS11446220,USGS11446220,"",-121.164401508206,38.7039431685245
USGS11447650,SACRAMENTO R,Sacramento River,-121.501798103462,38.4559952142474
USGS11467000,"",Russian River,-122.927456679597,38.5081335890783
USGS11468010,USGS11468010,Albion River,-123.617988899612,39.2601425739671
USGS11468070,USGS11468070,South Fork Big River,-123.465557831208,39.2301423996246
USGS11468092,USGS11468092,Big River,-123.614628224609,39.3180981005221
USGS11468900,USGS11468900,Mattole River,-123.991117878697,40.1396764940864
USGS11497500,"SPRAGUE RIVER NEAR BEATTY, OR",Sprague River,-121.238578665473,42.4473820126018
USGS11501000,"SPRAGUE RIVER NEAR CHILOQUIN,*",Sprague River,-121.850201800082,42.584513312342
USGS11502500,USGS11502500,Williamson River,-121.879810768809,42.5644752071905
USGS11507500,"LINK RIVER BELOW KENO CANAL, N",Link River,-121.790328563761,42.2193284535783
USGS11507501,"LINK RIVER BELOW KENO CANAL, N",Link River,-121.7902816,42.21931141
USGS11509370,"KLAMATH RIVER ABOVE KENO DAM,",Klamath River,-121.9288964,42.12792225
USGS11509500,"",Klamath River,-121.961506033169,42.1332333412576
USGS11510700,USGS11510700,Klamath River,-122.073127370182,42.0846653979047
USGS11517000,USGS11517000,Shasta River,-122.538527924971,41.7091215821476
USGS11530500,USGS11530500,Klamath River,-124.001328255479,41.514512157709
USGS12044900,USGS12044900,Elwha River,-123.590845241084,47.9702952699256
USGS12045500,ELWHA RIVER,Elwha River,-123.583758763203,48.0551803152024
USGS12046260,ELWHA RIVER AT DIVERSION NEAR,Elwha River,-123.552559433596,48.1117684656687
USGS12048000,"DUNGENESS RIVER NEAR SEQUIM, *",Dungeness River,-123.1326773,48.01425781
USGS12048550,USGS12048550,Dungeness River,-123.154067,48.06175851
USGS12049000,USGS12049000,Dungeness River,-123.128418001128,48.1440475818333
USGS12056500,NF SKOKOMISH,North Fork Skokomish River,-123.330200352538,47.5140552420642
USGS12058800,"",North Fork Skokomish River,-123.209627165306,47.3901712276041
USGS12065008,MISSION CREEK AT MISSION CREEK,Mission Creek,-122.875474003806,47.4362717008046
USGS12069550,USGS12069550,Big Beef Creek,-122.7851527,47.64064868
USGS12070000,"DOGFISH CREEK NEAR POULSBO, WA","",-122.644449906275,47.7524425888348
USGS12070600,UNNAMED TRIBUTARY TO DYES INLE,"",-122.7007039,47.65009406
USGS12072380,"GORST CREEK NEAR GORST, WA",Gorst Creek,-122.705629310566,47.5271567497542
USGS12072660,OLALLA CREEK AT BURLEY OLALLA,Olalla Creek,-122.5759651,47.43148577
USGS12073520,"MINTER CREEK NEAR MINTER, WA",Minter Creek,-122.700135,47.38037322
USGS12073895,"COULTER CREEK NEAR ALLYN, WA",Coulter Creek,-122.8170861,47.40842768
USGS12080800,WOODLAND CREEK BELOW DURHAM RO,Woodland Creek,-122.8084687,47.06342958
USGS12090452,SPANAWAY CR AT SPANAWAY LK OUT,"",-122.446481803903,47.1222398024501
USGS12091100,USGS12091100,Flett Creek,-122.520307441596,47.1894982963061
USGS12102000,USGS12102000,Clarks Creek,-122.316993912099,47.1773890494579
USGS12102212,USGS12102212,Swam Creek,-122.3917891,47.22843292
USGS12102990,UNNAMED TRIBUTARY TO WEST HYLE,"",-122.319844,47.2798223
